2024-10-15 18:14:26,109 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-0.0.7.jar
2024-10-15 18:14:26,109 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-build-api-1.2.0.jar
2024-10-15 18:14:26,109 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-cipher-2.0.jar
2024-10-15 18:14:26,109 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-classworlds-2.8.0.jar
2024-10-15 18:14:26,109 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-component-annotations-2.1.0.jar
2024-10-15 18:14:26,110 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-interpolation-1.27.jar
2024-10-15 18:14:26,110 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-sec-dispatcher-2.0.jar
2024-10-15 18:14:26,110 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-utils-3.5.1.jar
2024-10-15 18:14:26,111 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\plexus-xml-3.0.1.jar
2024-10-15 18:14:26,111 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\wagon-file-3.5.3.jar
